customer_id,x_customer_id,y_customer_id
0,54.88135039273247,71.51893663724195
1,42.36547993389047,64.58941130666561
2,96.36627605010293,38.34415188257777
3,56.80445610939323,92.5596638292661
4,2.021839744032572,83.2619845547938
5,97.8618342232764,79.91585642167236
6,11.827442586893325,63.99210213275238
7,52.184832175007166,41.46619399905236
8,45.615033221654855,56.84339488686485
9,61.20957227224214,61.69339968747569
10,35.9507900573786,43.703195379934144
11,66.67667154456677,67.06378696181594
12,31.542835092418382,36.37107709426226
13,98.8373838059226,10.204481074802809
14,65.31083254653984,25.329160253978213
15,15.896958364551972,11.037514116430511
16,19.65823616800535,36.872517066096414
17,83.7944907498804,9.609840789396308
18,97.67610881903371,60.4845519745046
19,28.28069625764096,12.01965612131689
20,31.7983179393976,41.426299451467
21,56.66014542065752,26.53894909394454
22,57.59464955561793,92.9296197576214
23,13.179786240439215,71.63272041185655
24,58.65129348100832,2.0107546187493552
25,67.781653679623,27.000797319216485
26,24.875314351995804,57.61573344178369
27,22.308163264061832,95.2749011516985
28,69.94792753175044,29.74369508551337
29,88.11031971111616,58.12728726358587
30,72.52542798196406,50.13243819267023
31,42.38550485581797,60.639321412792434
32,66.01735374926851,29.00776072104441
33,13.547406422245023,29.82823259560308
34,57.43252488495788,65.32008198571336
35,89.6546595851063,36.75618700478965
36,80.61939890460857,70.38885835403663
37,71.42412995491114,99.88470065678663
38,16.249293467637482,61.55595642838442
39,80.73189587250107,56.91007386145933
40,69.74287731445636,45.35426826780689
41,97.55215050028858,85.5803342392611
42,72.9990562424058,17.162967726144053
43,19.99965248964001,1.8521794460613967
44,34.53516806969027,92.80812934655908
45,16.469415649791273,62.14784014997635
46,93.42139979247938,61.3965955965896
47,73.01220295167697,31.194499547960184
48,18.619300588033617,94.43723899839335
49,22.741462797332325,25.43564817703929
50,31.179588199410254,69.63434888154595
51,2.467872839133123,6.724963146324859
52,53.65792111087222,89.6671293040342
53,66.30782031001007,26.332237673715063
54,32.00171508224678,38.3463894171898
55,62.89818435911487,87.26506554473953
56,18.56359443059522,95.27916569719446
57,94.73705904889242,73.08558067701578
58,51.82007139306633,2.566271805453157
59,37.41699803342256,46.35754243648107
60,86.38556059232315,11.75318559620331
61,71.68596811925937,39.60597028072937
62,14.484775934337724,48.80562806489546
63,76.53252538069653,74.86636198505472
64,55.219246992240656,58.44760689557689
65,24.08287799154468,10.029394226549782
66,66.99165465909101,78.51529120231378
67,6.395526612098113,48.56275959346229
68,33.81589518368456,96.15701545414986
69,94.13777047064984,79.92025873523917
70,29.302028450779677,84.89435553129182
71,34.72335179322196,14.814086094816505
72,49.73913654986627,63.94725163987236
73,82.21177331942455,18.9847911902758
74,9.784448449403405,86.21915174216834
75,90.6555499221179,77.40473326986388
76,40.72411714138073,23.223414217094277
77,72.55943642105788,1.1427458625031028
78,7.952208258675575,8.960303423860537
79,42.05394666800984,55.73687913239169
80,27.032790523871466,13.14827992911276
81,26.211814923967825,45.614056680047966
82,28.351884658216665,37.99269559001205
83,5.68480764332403,69.69972417249873
84,25.94225643453549,37.38131379325614
85,37.08527992178888,19.705428018563964
86,79.9795884570618,7.695644698663273
87,57.75429488313755,95.9433340833425
88,43.04024395080612,51.00168523182502
89,27.759609773176606,12.88605654663202
90,18.713089175084477,90.3983954928237
91,88.20414102298896,45.860396176858586
92,90.40443929009577,69.00250201912273
93,75.67786427368893,63.60610554471413
94,79.63914745173317,95.91666030352224
95,85.77226441935547,45.7223453353857
96,82.07671207013149,90.88437184127385
97,62.88984390617004,39.84342586196771
98,25.86840668894077,84.90383084285108
99,35.536884847192965,35.67068904025429
100,40.12595008036087,92.9291417302714
101,86.94885305466322,45.41623969075518
102,61.44647064768744,3.307459147550562
103,6.807407397472021,25.19409882460929
104,13.105523121525774,1.203622289765427
105,97.42562128180504,99.0345001560894
106,63.87617573665293,49.03053465487371
107,78.32344383138131,28.839849733149396
108,24.60631849909645,66.58591175591877
109,55.4687808661419,28.70515199196297
110,36.05455604858923,82.86569145557378
111,23.262699282976552,34.85193694925633
112,96.89717046703518,90.49483455499268
113,24.94200410564512,10.590615488223222
114,68.97682650777504,5.835635898058866
115,27.24368954659625,37.90568960774286
116,23.780724253903884,17.185309904764303
117,83.91891222586524,23.77418260156388
118,63.39976977446607,86.72894054624648
119,69.95750602247513,96.79655666042272
120,7.086977818420836,29.279403144051884
121,13.128932847325602,60.4117804020882
122,96.7794671798502,54.688490166942216
123,89.67611582244098,40.67333458357483
124,45.5444149450027,40.17135353795987
125,31.03808259798114,37.303486388074745
126,33.35074657912753,92.41587666207636
127,25.36425242568228,44.613551265920194
128,74.00975256176825,68.05144811428259
129,20.49236869597017,34.169811486473215
130,54.36780538280952,28.269965094553665
131,0.7884103508440377,37.267906982099554
132,8.94945450329001,40.59423219682837
133,62.22310588397949,27.90679482285984
134,57.71402440203418,69.5270005904686
135,0.2703213893502698,64.7196653894036
136,96.27703198402423,1.6871673370039697
137,50.980719662158414,33.396486959680914
138,44.20356377299253,51.99523745708382
139,22.77595015378609,41.030156269012565
140,61.88261682413765,13.346147093493444
141,50.2720761145324,92.2347981796633
142,82.98973686033432,96.82864102942972
143,17.477200416093996,38.913467710118574
144,16.046764388760103,88.630466608656
145,16.023046632014328,66.11175115080995
146,69.64631446525006,24.73987555391537
147,6.107853706678734,90.77329574850394
148,67.25823112965213,52.89399290308832
149,36.21890589393894,47.06489492139095
150,17.465838539500577,32.798800090807966
151,60.7249374011541,47.76465028764161
152,51.45127432987567,36.79275805370413
153,97.04936935959776,13.3439431745604
154,59.102690087049126,65.91764718500282
155,35.18929961930426,72.14066679599524
156,97.622566345382,88.97936564455402
157,33.54981696758996,14.768557820670736
158,43.22814811812986,52.19962736299825
159,11.732048038481102,10.700414019379156
160,84.81503803469849,93.58320802167886
161,38.03351835275731,14.780867669727238
162,86.20625958512072,9.725799478764063
163,24.15570400399184,16.902540612916127
164,47.06209039180729,11.583400130088528
165,42.37063534554728,85.71249175045673
166,40.37927406673345,39.98121400093307
167,71.37668684100163,63.91868992253925
168,61.45276998103208,7.004219014464463
169,72.63424644178352,53.692300108239046
170,40.53735828485561,32.10429900432169
171,10.97844580625007,60.630813304508514
172,95.91422519779748,10.329815508513862
173,53.4916854927084,40.42436179392588
174,19.05669149400681,1.912289744868978
175,37.32159557447942,22.286381801498024
176,22.13964462927722,10.001406092155518
177,6.560486720992564,85.6276179622782
178,77.34555444490306,45.64095653390666
179,43.29842062811807,52.82340891785358
180,75.10216488563984,92.7211807373118
181,39.2568788462151,87.83724953799941
182,75.9282451716668,36.45446259967866
183,36.49118360212381,26.090449938105976
184,27.734027130524357,52.437981107722
185,4.680635471218874,97.07314427706328
186,61.286675311699234,8.13695988533053
187,96.63899714378934,50.763554724076485
188,93.08187172979731,52.07614372418605
189,37.19187485124613,0.1383349998999139
190,85.87774682319022,45.8503167066445
191,88.06781230470796,94.50267769403914
192,96.61474456271714,79.18795696309013
193,21.64572609442098,16.604782452124567
194,45.30942454488785,49.39578339872235
195,13.90727011486128,42.69043602110737
196,10.24137584524164,15.6383348867963
197,42.46630028405929,10.76177051495819
198,59.64330653496227,11.752564290363765
199,39.17969385646658,24.217859412608544
200,3.9992801900716968,63.9705106075127
201,80.93649714891984,70.903546018329
202,89.75427646494055,76.99671862500888
203,28.85699576516956,87.43999170748424
204,18.303329207992117,40.30260024042887
205,48.76763235382076,0.0545964896995654
206,20.825325212148385,93.23939389604944
207,80.28933715613343,15.914623694224284
208,72.78881583695114,63.74622773722066
209,91.48630878333827,4.934894678843971
210,41.810921174800086,17.29513542711564
211,47.31429784656442,88.22836719191073
212,37.351101415568365,51.56383466512517
213,0.515296426902323,69.41578513691256
214,17.700578156749593,48.35181274274587
215,93.71170419405178,92.33053075587084
216,60.02128681312939,96.319729526038
217,87.35568272907715,49.18922317083445
218,53.26685874713607,32.62696326493724
219,43.30774491012684,35.734687967795445
220,72.75469913315297,28.99134495919554
221,79.5590368543213,34.453046075431224
222,14.150648562190026,86.59454685664772
223,44.836917889799736,56.78460014775075
224,86.67885432590955,62.77347561952844
225,81.08386151289514,34.81919427465201
226,87.60268479205742,91.854645119035
227,17.537206951524386,11.589846882587974
228,98.04856634690069,9.64508606973842
229,36.79174878178733,34.23423766251579
230,65.73189166171419,51.732608351608015
231,55.46450586202596,82.68616030486949
232,77.31100525054192,21.687025009104065
233,33.307203447431874,9.9732947234754
234,29.81873596630641,15.09348973110416
235,14.038395779934689,22.73624490775018
236,39.52332435363368,31.0839977143316
237,72.77712732144181,81.51993953143135
238,16.235794791266677,29.084090665674257
239,48.006088782075565,52.21758690021191
240,22.01038607809064,62.289403218575245
241,32.23335380466181,31.65007454536064
242,6.91826587923895,87.91733376874045
243,93.91609090873705,50.631222402338864
244,53.490819838320135,29.02480425599284
245,92.17190668708332,80.52638555791751
246,92.22985036674476,49.236140669088414
247,21.38353468015865,77.12254629659103
248,22.95674446919498,50.68629584873135
249,51.49222019367684,93.84120216943856
250,59.28802707811576,1.006369565609333
251,4.39754320240906,87.95214830237302
252,22.44136119208402,95.3675696427313
253,28.75445022805615,45.67036258604842
254,48.94586354346981,24.36778752812322
255,23.58342241056355,62.04999002799877
256,77.82761672964438,84.8345269790006
257,99.5815292959635,12.93557610386996
258,94.38508573508196,96.49249408484395
259,25.438240111762436,26.53033245370474
260,14.18172757014775,31.67306665534563
261,2.4272704622061214,43.011598437674
262,47.53247822120824,96.92058717176852
263,48.37528647017362,25.6113795020018
264,31.06292182913063,79.12274310191123
265,70.49480619227595,41.86368635700265
266,51.122178757368665,8.329097971899923
267,85.90026396580586,15.202722720956952
268,27.83252983201143,18.58976028554975
269,26.46495980028003,97.50946802120464
270,39.791861483493776,77.4500954884202
271,86.11230080657867,61.76569825692433
272,91.32843408854808,52.4577067478626
273,75.49011041375682,88.50218512118062
274,1.7060486259097507,96.70549180772196
275,29.59498335889278,92.92916715697834
276,98.5108679337132,78.33966455148058
277,47.241378917107305,43.82559469717036
278,35.77578840803387,16.368426115164848
279,52.20624206822644,3.516005971619418
280,55.25813325105046,85.18085827572432
281,63.08318084098038,99.79940009356586
282,12.802087045081668,58.31928309905282
283,95.612315955996,33.04405726028439
284,94.78218871115897,72.85587299494868
285,10.816552447633764,39.23189400654594
286,10.244628177193038,39.70258322826741
287,34.989768050387895,70.6410577667011
288,23.057128969382003,26.870902875684934
289,31.65502100270866,82.68052703690756
290,75.10322995349188,15.597792803445651
291,10.35784634483722,1.809635820147515
292,79.86892488839027,92.34555382041066
293,48.627208632931485,58.81514604352993
294,38.95485073455688,26.37676864504621
295,72.0265852504758,92.53950252924406
296,19.8990939925484,36.74753222519273
297,92.7976166598358,86.68609136593749
298,27.63371527370494,36.95235401396495
299,66.8218229542771,28.671668304039432
300,30.852795955440047,94.2184719018048
301,65.2999760945243,34.42891646989389
302,9.861036872281105,80.10748802553047
303,80.75638041598735,5.100730882875581
304,16.981950317171467,14.837893767737564
305,98.29991349165324,98.2247777288344
306,93.82561369639625,24.45696090205628
307,20.3620932077232,56.63116055543299
308,11.655861242959851,35.76390348482188
309,66.4197105081149,40.16881850039887
310,27.81165127648617,16.931269054360076
311,80.54624374049966,58.61079417411448
312,97.1763076113951,36.38447750916378
313,39.56336676257261,95.54659333057808
314,41.75392009968566,78.15817276816077
315,25.937738414152022,75.81937163538238
316,95.5046681006283,97.92863199891774
317,88.77008357273198,63.8609177641413
318,77.01281241915822,50.2105580724113
319,79.3567368048352,30.065115869676685
320,47.33262004491432,67.5125913820757
321,29.2177365167522,98.29901099578396
322,5.105306469192361,33.12688802927263
323,84.51540869957203,38.27642192427715
324,66.05361771445402,15.236448365130972
325,86.71145415936628,29.426616412968897
326,67.75083559940103,93.78643744440392
327,88.43603632419503,76.91555249885911
328,39.6222744661744,16.743581945953924
329,88.30775973191352,96.6575106924164
330,61.476988614429885,3.7129603891447815
331,82.34717190675372,86.6134706324731
332,4.457111098766409,91.32835963670335
333,98.24448830007098,40.04485347359233
334,76.81946644627797,52.77147255728658
335,25.80592125384073,53.23203282585608
336,69.40873750829799,78.11928439623907
337,41.37802198582661,68.6380230000473
338,35.58891546408681,81.03020815432322
339,7.824609969046881,37.12869442824993
340,70.79823546511867,76.7210066054097
341,54.33526403167696,73.96325011799493
342,79.32816727570481,65.99705485232624
343,94.40324664280992,3.669141786941299
344,8.379135291008454,51.61237007410931
345,70.18404829444162,3.019277326871161
346,50.23932939071011,54.00479636936919
347,10.110749056349134,31.837893666617656
348,31.80286309603865,95.80671779934347
349,61.7497267667286,98.5378564567106
350,31.35906117427012,36.55390281180764
351,99.03685221395796,91.21509530115888
352,89.86376684082661,53.71701279487075
353,64.422317792982,12.208560683646718
354,20.9860473870142,13.230567485306288
355,4.949974426106774,10.185461524821648
356,29.87503108519409,25.50637853166394
357,53.39779236287959,94.4202717913942
358,40.87738294698373,29.61277734146933
359,46.10502191524082,93.51605120778255
360,48.96849123645492,13.168728181445688
361,28.48855205537312,10.398807754342045
362,61.52764266350972,79.24989056089166
363,88.118825140944,91.64190107011056
364,52.658402882046914,53.794577915190246
365,98.34339782345762,90.2131214804232
366,76.90469943201406,67.78949696185212
367,67.15276967657582,84.29732964010842
368,44.28730246222125,89.80877551269836
369,51.47671040351863,14.043952137105297
370,5.790927689626024,29.138882053690278
371,66.71688207038235,96.42004194547816
372,37.441398387974,35.38190325726409
373,35.94531510216522,90.03674516042256
374,19.362329040249648,11.2249992587386
375,44.679332036908114,83.69903652886838
376,92.96187394467545,66.72147067866749
377,98.046645884063,58.86621546814742
378,40.4773628957148,60.12771725737763
379,71.00583050156887,78.98695031091249
380,64.96564952358355,88.09980607861311
381,77.05440616163654,90.8248379234579
382,42.83785131058563,92.31590211737402
383,87.54513240932963,7.382628156424853
384,73.81515456910564,90.64941252379208
385,49.84347858624524,70.17857629358541
386,48.10424481098726,29.824579870551272
387,34.86651977183677,84.88330256044101
388,84.73076883337349,41.44565348056797
389,5.975791796039398,35.027120734485415
390,64.05645935212185,68.86483169837135
391,54.68681788063412,34.01007461241111
392,35.79839368611963,43.51419865163296
393,31.76318732739461,32.89537599189831
394,25.78216943085364,74.02449976749567
395,76.89194362148217,85.65674676693013
396,89.88252193018174,58.67171662232342
397,99.85265777083544,13.15759973661418
398,37.305452930520325,19.68520546653137
399,45.26535292056957,71.37177590011356
400,91.91710007237997,41.16264595084367
401,99.06516926063992,19.88922177674481
402,65.09140038575057,82.73132277758496
403,38.30663595637696,39.31224152234171
404,92.90661572687678,5.352962020731811
405,19.3334640766914,34.66078106091718
406,73.21422191397015,89.01115413858071
407,84.5364518667763,77.8038846924699
408,4.276313794779885,0.036734375145786
409,63.836289500067736,10.17702665445448
410,18.53129195793668,41.51252548317939
411,79.98299308884707,96.05223981193308
412,80.49355721591272,6.659633223555117
413,19.751910684608543,52.831512705735065
414,95.96956390292436,24.029232003016663
415,56.20661107547191,45.62225019615531
416,55.519388232336944,41.69339521288016
417,9.285121306796796,16.654207272882083
418,28.145372729439377,37.72689326657602
419,61.434629997963086,22.149017880295773
420,67.26271392574618,82.84804905178515
421,24.415703383687937,33.909458847740304
422,76.74657630849426,51.68330403809708
423,89.96517033276689,11.646325416191615
424,10.956969204168931,56.584509541871086
